id,time,ppg_signal,heart_rate,avg_temp,max_temp,min_temp,thermal_diff,velocity_mean,velocity_peak,flow_direction
5958,119.15,-0.934,79.2,37.02,37.540000000000006,36.48,1.06,0.77,0.97,1
5959,119.17,-0.986,79.6,37.07,37.86,36.86,1.0,0.58,0.76,1
5960,119.19,-0.859,71.7,36.26,36.93,35.98,0.95,0.65,0.85,0
5961,119.21,-1.002,67.9,36.61,37.16,36.46,0.7,0.65,0.79,0
5962,119.23,-0.855,77.9,36.43,36.92,35.97,0.95,0.74,0.96,1
5963,119.25,-0.957,67.1,36.27,36.92,35.81,1.11,0.71,1.01,0
5964,119.27,-1.026,75.8,37.13,37.09,36.510000000000005,0.58,0.53,0.73,0
5965,119.29,-0.888,72.8,37.23,37.53,36.87,0.66,0.77,0.97,0
5966,119.31,-0.949,81.1,37.0,37.03,36.39,0.64,0.45,0.78,1
5967,119.33,-0.912,73.0,36.39,36.92,35.86,1.06,0.42,0.57,1
5968,119.35,-0.892,80.5,36.97,37.22,36.08,1.14,0.56,0.78,1
5969,119.37,-0.935,72.4,35.84,36.84,35.11000000000001,1.73,0.66,0.94,1
5970,119.39,-0.98,80.0,37.46,37.76,36.76,1.0,0.45,0.63,1
5971,119.41,-0.9,85.3,36.15,36.57,35.58,0.99,0.59,0.83,1
5972,119.43,-0.948,69.7,36.24,36.56,36.02,0.54,0.39,0.6,1
5973,119.45,-0.912,76.5,36.86,37.16,36.4,0.76,0.56,0.71,0
5974,119.47,-1.053,88.7,36.9,37.05,36.05,1.0,0.75,0.94,0
5975,119.49,-0.922,75.3,36.76,36.9,36.26,0.64,0.47,0.67,0
5976,119.51,-0.975,75.3,36.24,36.2,36.0,0.2,0.42,0.59,0
5977,119.53,-0.859,78.9,37.37,37.88,36.9,0.98,0.66,0.78,0
5978,119.55,-0.909,75.2,35.96,36.28,35.76,0.52,0.48,0.66,1
5979,119.57,-0.927,66.5,36.06,36.85,35.830000000000005,1.02,0.96,1.09,1
5980,119.59,-0.913,80.7,36.75,36.9,36.27,0.63,0.63,0.86,1
5981,119.61,-0.986,65.0,36.17,36.870000000000005,35.620000000000005,1.25,0.75,0.98,0
5982,119.63,-0.853,72.9,37.41,38.12,37.17,0.95,0.4,0.54,1
5983,119.65,-0.833,81.0,36.21,36.87,35.92,0.95,0.67,0.87,1
5984,119.67,-0.912,73.2,37.58,38.03,37.47,0.56,0.45,0.58,1
5985,119.69,-0.851,71.5,37.32,37.65,36.95,0.7,0.57,0.75,0
5986,119.71,-0.957,79.4,37.42,38.08,37.41,0.67,0.49,0.66,0
5987,119.73,-0.967,70.7,37.74,37.98,37.4,0.58,0.76,0.98,0
5988,119.75,-0.924,68.9,36.84,37.290000000000006,36.42,0.87,0.65,0.77,1
5989,119.77,-0.902,76.4,36.29,36.68,36.24,0.44,0.62,0.87,1
5990,119.79,-0.942,74.1,36.75,36.97,36.55,0.42,0.8,1.06,1
5991,119.81,-0.894,68.8,36.52,36.98,36.13,0.85,0.6,0.79,1
5992,119.83,-0.904,78.2,36.45,37.0,36.09,0.91,0.75,0.88,0
5993,119.85,-0.968,77.3,36.88,37.09,36.510000000000005,0.58,0.87,0.97,1
5994,119.87,-0.89,73.2,36.64,37.13,36.18,0.95,0.62,0.87,0
5995,119.89,-0.872,73.5,36.42,36.370000000000005,36.35,0.02,0.64,0.94,0
5996,119.91,-0.904,77.4,36.68,36.87,36.14,0.73,0.74,0.94,0
5997,119.93,-0.854,81.0,37.07,37.38,36.73,0.65,0.82,0.96,0
5998,119.95,-0.971,73.6,37.28,37.75,37.0,0.75,0.62,0.77,0
5999,119.97,-0.885,78.3,36.0,36.57,35.97,0.6,0.5,0.76,0
6000,119.99,-0.965,77.8,36.65,37.07,36.3,0.77,0.73,0.94,1
6001,120.01,-0.96,79.4,36.73,37.24,36.23,1.01,0.69,0.84,1
6002,120.03,-0.935,75.2,36.21,36.58,35.78,0.8,0.73,1.04,1
6003,120.05,-0.948,70.4,36.74,37.22,36.31,0.91,0.7,0.95,1
6004,120.07,-0.927,72.7,36.87,37.34,36.54,0.8,0.63,0.86,1
6005,120.09,-0.909,76.7,37.06,37.36,36.67,0.69,0.64,0.81,1
6006,120.11,-0.854,84.1,36.84,37.17,36.66,0.51,0.71,0.97,1
6007,120.13,-0.91,72.6,36.36,36.88,35.96,0.92,0.38,0.62,1
6008,120.15,-0.972,79.0,37.81,38.57,37.510000000000005,1.06,0.8,0.99,0
6009,120.17,-0.834,73.4,37.21,37.85,37.03,0.82,0.67,0.92,1
6010,120.19,-0.931,75.6,37.08,37.25,36.53,0.72,0.47,0.72,0
6011,120.21,-0.89,82.6,37.3,37.47,37.22,0.25,0.63,0.84,0
6012,120.23,-0.863,78.8,36.92,37.21,36.42,0.79,0.8,0.94,0
6013,120.25,-0.873,68.8,37.44,37.86,36.92,0.94,0.64,0.79,0
6014,120.27,-0.827,72.1,36.83,37.24,36.54,0.7,0.49,0.61,1
6015,120.29,-0.856,81.3,36.8,37.45,36.19,1.26,0.41,0.68,1
6016,120.31,-0.921,75.7,37.12,37.78,36.83,0.95,0.97,1.1,0
6017,120.33,-0.767,69.3,37.59,37.99,37.31,0.68,0.34,0.54,1
6018,120.35,-0.864,70.9,37.56,37.91,37.400000000000006,0.51,0.65,0.77,0
6019,120.37,-0.879,78.5,37.1,37.6,36.7,0.9,0.51,0.79,0
6020,120.39,-0.822,80.0,37.06,37.67,36.85,0.82,0.76,0.9,0
6021,120.41,-0.855,75.1,37.15,37.66,36.91,0.75,0.42,0.64,0
6022,120.43,-0.846,87.4,37.29,37.6,36.9,0.7,0.84,0.96,1
6023,120.45,-0.739,79.1,37.45,37.73,37.05,0.68,0.58,0.82,0
6024,120.47,-0.876,73.8,36.68,36.86,36.03,0.83,0.57,0.82,0
6025,120.49,-0.876,70.9,37.46,37.9,36.87,1.03,0.55,0.75,1
6026,120.51,-0.852,70.1,36.97,37.49,36.46,1.03,0.51,0.71,1
6027,120.53,-0.802,76.7,37.13,37.68,36.760000000000005,0.92,0.54,0.78,0
6028,120.55,-0.929,72.6,37.49,38.120000000000005,37.17,0.95,0.71,0.88,0
6029,120.57,-0.95,83.4,37.17,37.870000000000005,36.78,1.09,0.34,0.59,0
6030,120.59,-0.879,82.3,37.26,37.39,36.97,0.42,0.49,0.7,0
6031,120.61,-0.929,78.2,36.61,37.09,36.35,0.74,0.82,0.94,0
6032,120.63,-0.866,69.1,37.55,38.04,37.17,0.87,0.59,0.88,1
6033,120.65,-0.818,71.6,37.15,37.54,36.93,0.61,0.51,0.72,1
6034,120.67,-0.885,81.3,36.86,37.09,36.62,0.47,0.41,0.59,1
6035,120.69,-0.91,72.2,37.35,38.04,36.76,1.28,0.42,0.63,0
6036,120.71,-0.833,80.6,38.09,38.370000000000005,37.970000000000006,0.4,0.75,0.91,1
6037,120.73,-0.791,77.4,36.22,36.18,36.03,0.15,0.48,0.67,0
6038,120.75,-0.917,75.3,36.4,36.8,35.75,1.05,0.72,0.96,0
6039,120.77,-0.789,71.5,38.14,38.49,37.82,0.67,0.45,0.68,0
6040,120.79,-0.787,74.5,37.01,37.78,36.33,1.45,0.58,0.81,1
6041,120.81,-0.778,75.9,36.9,37.4,36.73,0.67,0.59,0.76,1
6042,120.83,-0.762,80.2,36.74,37.080000000000005,36.330000000000005,0.75,0.49,0.65,1
6043,120.85,-0.711,70.6,37.4,37.76,36.85,0.91,0.61,0.83,1
6044,120.87,-0.836,73.7,38.11,38.47,37.89,0.58,0.28,0.52,0
6045,120.89,-0.811,75.2,36.47,37.31,35.74,1.57,0.59,0.75,0
6046,120.91,-0.835,78.3,36.75,37.29,36.43,0.86,0.67,0.86,1
6047,120.93,-0.811,70.5,36.62,36.74,36.12,0.62,0.47,0.69,1
6048,120.95,-0.733,68.4,37.17,37.52,36.91,0.61,0.63,0.83,1
6049,120.97,-0.874,78.4,37.41,37.81,36.71,1.1,0.62,0.88,1
6050,120.99,-0.847,67.4,37.61,37.79,37.15,0.64,0.63,0.76,0
6051,121.01,-0.733,81.4,37.18,37.22,36.36,0.86,0.4,0.53,1
6052,121.03,-0.749,74.2,38.06,38.580000000000005,37.42,1.16,0.61,0.86,0
6053,121.05,-0.815,67.3,36.51,36.75,35.94,0.81,0.34,0.57,1
6054,121.07,-0.752,72.6,36.38,37.03,36.17,0.86,0.51,0.71,0
6055,121.09,-0.775,76.9,37.53,37.93,37.11,0.82,0.6,0.78,0
6056,121.11,-0.715,72.3,36.86,37.17,36.52,0.65,0.63,0.85,1
6057,121.13,-0.784,75.1,36.11,36.03,35.7,0.33,0.42,0.63,1
6058,121.15,-0.734,78.7,36.64,37.28,36.21,1.07,0.56,0.77,1
6059,121.17,-0.65,74.0,36.93,37.39,36.71,0.68,0.72,0.92,1
6060,121.19,-0.75,70.3,36.48,36.79,36.11,0.68,0.45,0.68,0
6061,121.21,-0.775,73.5,36.29,36.51,35.91,0.6,0.28,0.53,0
6062,121.23,-0.739,82.1,36.7,37.42,36.5,0.92,0.68,0.93,0
6063,121.25,-0.791,83.4,36.27,36.46,35.71,0.75,0.46,0.68,0
6064,121.27,-0.651,64.9,37.12,37.45,36.68,0.77,0.5,0.7,0
6065,121.29,-0.758,80.5,35.83,36.34,35.27,1.07,0.62,0.84,1
6066,121.31,-0.778,76.3,36.85,37.54,36.35,1.19,0.61,0.87,0
6067,121.33,-0.804,79.6,37.06,37.42,37.0,0.42,0.75,0.94,0
6068,121.35,-0.705,72.2,36.75,37.0,36.52,0.48,0.56,0.75,0
6069,121.37,-0.714,66.2,37.35,37.73,36.620000000000005,1.11,0.61,0.83,1
6070,121.39,-0.779,77.9,36.11,36.69,35.55,1.14,0.35,0.59,1
6071,121.41,-0.723,70.3,36.45,37.080000000000005,36.370000000000005,0.71,0.69,0.88,0
6072,121.43,-0.825,68.1,36.63,36.75,36.14,0.61,0.5,0.72,1
6073,121.45,-0.737,68.4,37.16,37.58,36.93,0.65,1.08,1.24,1
6074,121.47,-0.721,78.0,36.91,37.02,36.93,0.09,0.57,0.77,1
6075,121.49,-0.656,75.7,37.87,38.45,37.14,1.31,0.66,0.94,0
6076,121.51,-0.777,78.9,36.4,36.88,35.98,0.9,0.7,0.93,1
6077,121.53,-0.8,78.3,36.1,36.32,35.660000000000004,0.66,0.59,0.76,1
6078,121.55,-0.778,72.9,37.69,38.4,37.54,0.86,0.67,0.84,0
6079,121.57,-0.797,74.6,36.08,36.55,35.91,0.64,0.94,1.08,1
6080,121.59,-0.661,72.4,37.14,37.59,37.06,0.53,0.49,0.77,1
6081,121.61,-0.647,73.9,36.31,36.67,35.63,1.04,0.26,0.41,1
6082,121.63,-0.706,70.2,35.77,36.17,35.7,0.47,0.4,0.47,0
6083,121.65,-0.658,77.0,36.61,36.93,35.89,1.04,0.75,0.88,0
6084,121.67,-0.71,80.4,37.25,37.5,37.05,0.45,0.53,0.73,1
6085,121.69,-0.718,70.9,36.19,36.84,36.04,0.8,0.95,1.11,1
6086,121.71,-0.728,81.4,37.09,37.39,36.7,0.69,0.71,0.92,0
6087,121.73,-0.724,75.6,37.18,37.47,36.92,0.55,0.5,0.72,0
6088,121.75,-0.783,76.2,36.16,36.53,35.739999999999995,0.79,0.48,0.65,1
6089,121.77,-0.689,66.5,36.69,37.37,36.47,0.9,0.53,0.68,1
6090,121.79,-0.702,66.0,37.59,38.220000000000006,37.25,0.97,0.29,0.54,1
6091,121.81,-0.659,75.7,37.13,37.45,36.88,0.57,0.64,0.85,0
6092,121.83,-0.689,78.9,36.67,37.32,36.1,1.22,0.7,0.77,0
6093,121.85,-0.699,71.6,37.01,37.43,36.51,0.92,0.45,0.57,0
6094,121.87,-0.732,83.4,36.46,36.69,36.01,0.68,0.37,0.48,0
6095,121.89,-0.681,78.7,37.36,37.66,36.75,0.91,0.46,0.65,1
6096,121.91,-0.645,70.5,37.36,38.03,36.91,1.12,0.75,0.96,1
6097,121.93,-0.736,75.2,36.86,37.68,36.42,1.26,0.72,0.91,0
6098,121.95,-0.672,87.4,36.92,37.38,36.54,0.84,0.63,0.8,0
6099,121.97,-0.662,68.8,36.3,36.59,36.04,0.55,0.85,1.1,0
6100,121.99,-0.706,77.6,36.12,36.5,35.86,0.64,0.35,0.57,1
6101,122.01,-0.697,73.4,36.61,36.86,36.18,0.68,0.57,0.72,1
6102,122.03,-0.653,78.5,36.76,37.04,36.16,0.88,0.68,0.84,1
6103,122.05,-0.718,81.3,37.33,37.59,36.82,0.77,0.72,0.88,1
6104,122.07,-0.641,73.1,37.26,37.64,36.75,0.89,0.72,0.9,1
6105,122.09,-0.7,80.6,36.89,37.31,36.71,0.6,0.71,0.91,1
6106,122.11,-0.599,86.1,37.4,37.77,36.9,0.87,0.8,1.02,0
6107,122.13,-0.532,75.3,36.33,36.69,36.01,0.68,0.71,0.87,1
6108,122.15,-0.689,78.9,37.34,37.89,36.900000000000006,0.99,0.43,0.56,0
6109,122.17,-0.617,72.0,36.4,36.75,35.89,0.86,0.53,0.75,0
6110,122.19,-0.677,75.1,37.42,37.79,37.25,0.54,0.35,0.59,1
6111,122.21,-0.585,74.1,36.79,37.15,36.36,0.79,0.75,1.04,0
6112,122.23,-0.697,79.0,35.8,36.51,35.349999999999994,1.16,0.78,1.0,0
6113,122.25,-0.607,81.0,37.17,37.47,36.57,0.9,0.42,0.58,1
6114,122.27,-0.671,74.5,37.2,37.720000000000006,36.900000000000006,0.82,0.54,0.77,1
6115,122.29,-0.635,82.7,36.57,36.82,36.18,0.64,0.34,0.53,0
6116,122.31,-0.673,82.7,36.61,37.08,36.18,0.9,0.58,0.71,1
6117,122.33,-0.577,79.2,36.72,37.23,36.42,0.81,0.48,0.68,0
6118,122.35,-0.657,72.4,35.84,36.46,35.550000000000004,0.91,0.42,0.63,0
6119,122.37,-0.585,71.9,35.62,35.94,35.33,0.61,0.6,0.87,0
6120,122.39,-0.626,70.9,37.45,37.63,37.080000000000005,0.55,0.88,1.08,1
6121,122.41,-0.611,79.7,36.39,36.63,35.64,0.99,0.72,0.88,0
6122,122.43,-0.595,68.9,37.73,38.32,37.35,0.97,0.56,0.67,0
6123,122.45,-0.637,78.4,37.49,38.31,36.99,1.32,0.59,0.73,1
6124,122.47,-0.586,69.6,37.58,38.15,37.17,0.98,0.88,1.03,0
6125,122.49,-0.516,79.1,36.47,36.62,36.13,0.49,0.79,1.07,1
6126,122.51,-0.629,75.1,36.0,36.56,35.6,0.96,0.55,0.74,0
6127,122.53,-0.528,81.7,36.26,36.47,35.71,0.76,0.68,0.88,1
6128,122.55,-0.508,80.7,36.58,36.91,36.19,0.72,0.45,0.71,0
6129,122.57,-0.621,82.2,35.61,36.05,35.24,0.81,0.6,0.83,0
6130,122.59,-0.649,82.3,36.56,37.03,36.21,0.82,0.71,0.9,0
6131,122.61,-0.558,75.7,36.7,37.11,36.5,0.61,0.75,1.01,0
6132,122.63,-0.598,69.2,36.15,36.43,35.54,0.89,0.5,0.67,1
6133,122.65,-0.473,69.7,36.28,36.89,35.97,0.92,0.75,0.96,1
6134,122.67,-0.562,64.6,36.69,36.98,36.0,0.98,0.62,0.76,0
6135,122.69,-0.6,69.6,36.98,37.63,36.53,1.1,0.56,0.77,0
6136,122.71,-0.614,75.3,36.35,36.48,35.67,0.81,0.89,1.14,0
6137,122.73,-0.499,72.2,36.95,37.39,36.59,0.8,0.55,0.79,0
6138,122.75,-0.579,74.1,36.87,37.02,36.62,0.4,0.43,0.68,0
6139,122.77,-0.545,77.5,36.82,37.05,36.21,0.84,0.5,0.84,0
6140,122.79,-0.496,73.5,36.47,36.77,36.18,0.59,0.71,0.9,1
6141,122.81,-0.564,69.4,36.13,36.830000000000005,35.470000000000006,1.36,0.45,0.6,1
6142,122.83,-0.539,74.7,37.65,38.31,37.13,1.18,0.72,0.94,0
6143,122.85,-0.534,70.5,37.12,37.69,36.43,1.26,0.47,0.63,1
6144,122.87,-0.496,73.6,37.3,37.71,37.1,0.61,0.59,0.73,0
6145,122.89,-0.497,81.7,36.76,37.2,36.17,1.03,0.93,1.12,1
6146,122.91,-0.534,73.6,36.72,37.37,36.47,0.9,0.47,0.77,0
6147,122.93,-0.517,83.9,37.05,37.59,37.13,0.46,0.3,0.53,1
6148,122.95,-0.535,82.2,35.88,36.28,35.300000000000004,0.98,0.81,1.03,0
6149,122.97,-0.587,72.1,36.24,36.940000000000005,35.84,1.1,0.39,0.51,0
6150,122.99,-0.497,69.4,36.4,36.96,35.809999999999995,1.15,0.48,0.65,1
6151,123.01,-0.412,74.7,36.57,37.02,36.15,0.87,0.71,0.98,0
6152,123.03,-0.547,80.8,36.36,36.67,35.96,0.71,0.7,0.89,1
6153,123.05,-0.538,72.5,36.97,37.26,36.27,0.99,0.24,0.55,1
6154,123.07,-0.539,79.5,36.84,37.17,36.42,0.75,0.55,0.77,1
6155,123.09,-0.456,81.0,37.5,37.99,37.2,0.79,0.73,0.92,0
6156,123.11,-0.466,71.1,38.04,38.61,37.66,0.95,0.9,1.08,0
6157,123.13,-0.493,71.6,36.17,36.28,35.74,0.54,0.41,0.61,1
6158,123.15,-0.528,78.6,36.87,36.88,37.04,-0.16,0.76,0.89,0
6159,123.17,-0.474,75.8,36.87,37.08,36.37,0.71,0.5,0.75,0
6160,123.19,-0.553,71.6,36.79,37.11,36.12,0.99,0.76,0.98,0
6161,123.21,-0.464,73.2,36.26,36.9,35.87,1.03,0.44,0.63,1
6162,123.23,-0.424,74.6,36.34,36.68000000000001,36.02,0.66,0.57,0.76,1
6163,123.25,-0.527,67.2,36.92,37.370000000000005,36.440000000000005,0.93,0.66,0.9,0
6164,123.27,-0.537,78.8,36.33,36.81,35.58,1.23,0.74,1.04,0
6165,123.29,-0.378,72.6,36.88,37.080000000000005,36.39,0.69,0.69,0.97,0
6166,123.31,-0.484,61.1,36.68,37.37,36.24,1.13,0.54,0.75,1
6167,123.33,-0.393,74.9,36.87,37.14,36.55,0.59,0.52,0.68,0
6168,123.35,-0.454,71.3,36.32,37.03,36.13,0.9,0.87,0.99,1
6169,123.37,-0.451,83.4,36.88,37.25,36.48,0.77,0.64,0.85,0
6170,123.39,-0.417,72.1,36.36,36.69,35.95,0.74,0.53,0.69,1
6171,123.41,-0.48,69.5,36.88,37.06,36.870000000000005,0.19,0.68,0.89,1
6172,123.43,-0.425,77.5,37.47,37.91,37.22,0.69,0.69,0.9,0
6173,123.45,-0.447,71.7,36.93,37.78,36.3,1.48,0.4,0.64,0
6174,123.47,-0.491,71.1,36.96,37.44,36.61,0.83,0.67,0.81,1
6175,123.49,-0.404,77.5,37.21,37.66,37.3,0.36,0.37,0.53,1
6176,123.51,-0.431,69.8,36.1,36.370000000000005,35.38,0.99,0.5,0.68,0
6177,123.53,-0.422,67.7,37.66,38.18,37.44,0.74,0.45,0.66,0
6178,123.55,-0.471,83.6,36.27,36.7,35.96,0.74,0.58,0.79,1
6179,123.57,-0.327,77.9,37.24,37.63,36.63,1.0,0.53,0.86,1
6180,123.59,-0.359,73.7,37.17,37.67,36.92,0.75,0.57,0.66,0
6181,123.61,-0.351,75.0,36.35,36.39,36.34,0.05,0.32,0.58,0
6182,123.63,-0.411,77.5,37.3,37.68,36.86,0.82,0.59,0.84,0
6183,123.65,-0.478,79.9,37.05,37.21,36.49,0.72,0.43,0.58,0
6184,123.67,-0.291,71.2,37.74,38.15,37.43,0.72,0.94,1.12,0
6185,123.69,-0.388,76.8,36.9,37.16,36.52,0.64,0.54,0.83,0
6186,123.71,-0.418,72.5,36.75,37.02,36.59,0.43,0.56,0.73,0
6187,123.73,-0.356,74.1,36.54,36.67,36.34,0.33,0.7,0.87,1
6188,123.75,-0.315,75.8,35.93,36.55,35.59,0.96,0.8,1.01,0
6189,123.77,-0.371,75.0,36.64,36.9,36.11,0.79,0.42,0.65,0
6190,123.79,-0.302,78.7,36.66,36.94,36.24,0.7,0.69,0.94,0
6191,123.81,-0.308,77.4,36.93,37.64,36.33,1.31,0.74,0.99,1
6192,123.83,-0.412,67.5,36.09,36.6,35.36000000000001,1.24,0.63,0.87,0
6193,123.85,-0.389,68.2,36.68,36.67,36.1,0.57,0.62,0.72,1
6194,123.87,-0.303,73.2,37.09,37.77,37.010000000000005,0.76,0.52,0.72,0
6195,123.89,-0.483,84.1,37.14,37.87,36.8,1.07,0.55,0.78,0
6196,123.91,-0.351,70.7,35.87,36.58,35.29,1.29,0.58,0.81,1
6197,123.93,-0.411,74.0,37.15,37.68,36.77,0.91,0.54,0.7,0
6198,123.95,-0.36,72.3,36.68,36.86,36.6,0.26,0.73,0.88,1
6199,123.97,-0.347,72.2,36.71,37.1,36.42,0.68,0.47,0.62,1
6200,123.99,-0.346,75.9,35.62,35.73,35.669999999999995,0.06,0.73,0.95,1
6201,124.01,-0.352,82.0,37.55,37.78,37.21,0.57,0.8,1.05,0
6202,124.03,-0.376,77.3,36.89,37.07,36.63,0.44,0.66,0.87,1
6203,124.05,-0.203,71.0,36.03,36.3,35.7,0.6,0.33,0.48,1
6204,124.07,-0.22,88.8,36.99,37.42,36.35,1.07,0.69,0.9,1
6205,124.09,-0.368,75.4,36.97,37.28,36.84,0.44,0.5,0.65,0
6206,124.11,-0.227,72.1,37.41,37.71,37.15,0.56,0.52,0.68,1
6207,124.13,-0.322,82.1,36.65,36.99,36.48,0.51,0.65,0.83,0
6208,124.15,-0.292,72.7,36.81,37.510000000000005,36.2,1.31,0.77,0.93,0
6209,124.17,-0.297,83.3,36.48,37.31,35.849999999999994,1.46,0.35,0.49,0
6210,124.19,-0.323,70.6,37.1,37.41,36.63,0.78,0.61,0.89,1
6211,124.21,-0.237,82.2,36.41,36.88,35.95,0.93,0.9,1.01,1
6212,124.23,-0.277,76.0,36.35,36.58,36.190000000000005,0.39,0.44,0.61,0
6213,124.25,-0.303,81.5,36.77,37.32,36.330000000000005,0.99,0.57,0.76,1
6214,124.27,-0.34,84.5,36.19,36.49,36.01,0.48,0.51,0.77,1
6215,124.29,-0.316,69.3,37.6,37.86,37.190000000000005,0.67,0.71,0.92,1
6216,124.31,-0.35,81.4,37.76,38.56,37.43,1.13,0.41,0.6,0
6217,124.33,-0.263,68.0,36.57,36.7,36.29,0.41,0.36,0.52,1
6218,124.35,-0.32,69.8,36.11,36.02,35.7,0.32,0.72,0.98,1
6219,124.37,-0.269,71.0,36.97,37.52,36.43,1.09,0.64,0.8,0
6220,124.39,-0.183,77.5,36.56,36.89,35.800000000000004,1.09,0.42,0.63,0
6221,124.41,-0.188,75.2,37.39,37.66,36.88,0.78,0.59,0.78,1
6222,124.43,-0.246,74.2,36.41,37.36,35.55,1.81,0.41,0.63,0
6223,124.45,-0.245,75.7,37.07,37.62,36.63,0.99,0.74,1.02,1
6224,124.47,-0.142,78.0,36.86,37.25,36.1,1.15,0.64,0.88,1
6225,124.49,-0.207,78.3,36.46,36.72,35.97,0.75,0.49,0.68,1
6226,124.51,-0.245,80.5,36.92,37.41,36.47,0.94,0.51,0.79,0
6227,124.53,-0.296,84.1,37.24,37.29,36.870000000000005,0.42,0.53,0.81,0
6228,124.55,-0.201,74.9,36.84,37.14,36.38,0.76,0.44,0.7,1
6229,124.57,-0.176,72.4,36.85,37.24,36.36,0.88,0.8,1.01,1
6230,124.59,-0.245,78.1,36.36,36.8,36.24,0.56,0.77,0.93,0
6231,124.61,-0.195,69.3,37.37,37.74,36.83,0.91,0.54,0.62,0
6232,124.63,-0.223,71.6,37.32,37.58,37.22,0.36,0.55,0.76,1
6233,124.65,-0.211,80.0,36.59,37.17,36.05,1.12,0.43,0.67,1
6234,124.67,-0.322,74.4,36.74,36.81,36.22,0.59,0.58,0.71,0
6235,124.69,-0.205,69.0,37.51,37.85,36.83,1.02,0.67,0.89,1
6236,124.71,-0.141,67.6,36.23,36.53,36.0,0.53,0.78,0.96,1
6237,124.73,-0.217,75.2,37.1,37.7,36.9,0.8,0.47,0.7,1
6238,124.75,-0.179,80.7,36.52,36.830000000000005,35.900000000000006,0.93,0.35,0.52,1
6239,124.77,-0.216,80.6,37.69,38.18,37.5,0.68,0.45,0.61,1
6240,124.79,-0.156,75.6,36.83,37.3,36.66,0.64,0.68,0.88,1
6241,124.81,-0.181,85.0,37.43,37.46,36.99,0.47,0.59,0.73,0
6242,124.83,-0.213,74.5,36.42,36.81,36.03,0.78,0.75,1.0,0
6243,124.85,-0.095,74.3,36.18,36.23,35.75,0.48,0.61,0.81,0
6244,124.87,-0.112,62.2,36.68,37.15,36.17,0.98,0.84,0.98,0
6245,124.89,-0.184,72.8,36.93,37.18,36.42,0.76,0.36,0.53,0
6246,124.91,-0.125,79.3,36.54,37.18,36.16,1.02,0.23,0.46,1
6247,124.93,-0.119,82.8,37.18,37.54,36.77,0.77,0.8,0.98,1
6248,124.95,-0.11,70.8,36.7,36.95,36.31,0.64,0.48,0.72,0
6249,124.97,-0.223,77.3,35.76,36.4,35.35,1.05,0.62,0.77,1
6250,124.99,-0.084,80.2,37.08,37.31,36.96,0.35,0.62,0.81,1
6251,125.01,-0.159,75.1,36.36,36.94,35.81,1.13,0.65,0.85,0
6252,125.03,-0.144,63.6,36.62,37.11,36.01,1.1,0.53,0.84,1
6253,125.05,0.009,76.2,37.58,37.91,37.05,0.86,0.46,0.62,0
6254,125.07,-0.103,78.8,37.69,37.82,37.18,0.64,0.45,0.68,1
6255,125.09,-0.134,70.3,36.51,37.16,36.31,0.85,0.69,0.91,1
6256,125.11,-0.221,73.7,37.09,37.59,36.970000000000006,0.62,0.72,1.01,0
6257,125.13,-0.037,69.2,36.52,36.77,35.95,0.82,0.56,0.83,0
6258,125.15,-0.17,62.1,36.66,37.11,36.25,0.86,0.51,0.69,1
6259,125.17,-0.149,80.1,36.5,37.1,36.07,1.03,0.69,0.84,1
6260,125.19,-0.111,75.0,35.94,36.36,35.5,0.86,0.38,0.51,0
6261,125.21,-0.02,83.0,36.85,37.3,36.4,0.9,0.89,1.1,0
6262,125.23,-0.048,79.3,36.94,37.55,36.41,1.14,0.67,0.92,0
6263,125.25,-0.091,73.2,36.46,37.17,36.08,1.09,0.58,0.84,1
6264,125.27,-0.063,74.6,37.34,37.720000000000006,37.32,0.4,0.72,0.91,0
6265,125.29,-0.105,77.8,36.58,36.71,36.04,0.67,0.69,0.89,0
6266,125.31,-0.064,79.8,36.48,36.62,35.959999999999994,0.66,0.64,0.91,0
6267,125.33,-0.063,76.6,37.06,37.32,36.92,0.4,0.32,0.48,0
6268,125.35,-0.014,80.5,36.03,36.24,35.86,0.38,0.66,0.74,0
6269,125.37,-0.01,73.5,37.25,37.31,36.67,0.64,0.82,1.08,0
6270,125.39,-0.03,70.0,36.6,37.370000000000005,35.980000000000004,1.39,0.52,0.66,1
6271,125.41,-0.069,74.7,37.29,37.8,37.42,0.38,0.74,0.93,1
6272,125.43,-0.01,76.0,37.44,37.74,36.95,0.79,0.73,0.95,1
6273,125.45,-0.047,69.0,37.12,37.51,36.76,0.75,0.64,0.82,1
6274,125.47,-0.093,68.3,36.39,36.43,35.980000000000004,0.45,0.63,0.88,0
6275,125.49,-0.055,77.2,36.17,36.8,35.74,1.06,0.68,1.01,0
6276,125.51,-0.027,73.0,36.08,36.09,35.83,0.26,0.66,0.82,0
6277,125.53,0.019,74.2,37.35,37.85,36.82,1.03,0.88,1.09,0
6278,125.55,-0.032,73.2,36.73,36.76,36.47,0.29,0.75,0.95,0
6279,125.57,-0.079,82.6,36.5,36.82,35.95,0.87,0.71,0.93,1
6280,125.59,-0.012,81.3,36.73,37.38,36.13999999999999,1.24,0.76,0.93,0
6281,125.61,-0.005,68.8,37.34,37.41,37.11000000000001,0.3,0.71,0.88,1
6282,125.63,0.003,72.3,37.19,37.56,36.96,0.6,0.29,0.46,1
6283,125.65,0.043,79.3,37.02,37.55,36.6,0.95,0.58,0.76,1
